order_id,customer_id,order_date,payment_method,order_status,shipping_address
4474,861,2024-07-26 22:18:56,credit card,Delivered,"7567 High St, Birmingham, United Kingdom"
4475,757,2023-10-06 16:36:59,Bank Transfer,Delivered,"3275 Elm Ln, Malaga, Spain"
4476,312,2023-04-17 13:54:55,PayPal,Delivered,"3274 Lake Pl, Seattle, United States"
4477,290,2023-10-07 17:04:56,PayPal,Delivered,"6244 Queen Way, Valencia, Spain"
4478,340,2023-07-05 11:45:14,credit card,Delivered,"3470 River Way, Wroclaw, Poland"
4479,488,2024-03-06 18:27:33,credit card,Delivered,"5933 King Rd, Seattle, United States"
4480,1100,2023-05-27 04:58:43,Apple Pay,Delivered,"6565 Garden Ln, Frankfurt, Germany"
4481,929,2022-07-26 20:15:12,PayPal,Delivered,"5363 Cedar Pl, Munich, Germany"
4482,788,2024-12-07 18:09:11,PayPal,Delivered,"4637 Main Rd, Nantes, France"
4483,610,2024-11-17 01:28:13,PayPal,Cancelled,"5347 Elm Way, Marseille, France"
4484,576,2024-09-28 23:46:02,Bank Transfer,Delivered,"1237 King St, Frankfurt, Germany"
4485,583,2022-02-15 11:57:21,credit card,Delivered,"4209 Park Blvd, Lyon, France"
4486,1045,2022-06-09 12:58:50,PayPal,Cancelled,"4469 Cedar Blvd, Leeds, United Kingdom"
4487,351,2023-12-01 21:41:30,credit card,Delivered,"2347 River St, Malaga, Spain"
4488,1034,2023-06-11 03:56:39,PayPal,Shipped,"1043 Elm Dr, Gdansk, Poland"
4489,950,2022-12-12 20:43:33,PayPal,Delivered,"4767 King Way, Wroclaw, Poland"
4490,826,2024-11-28 15:17:57,credit card,Delivered,"4107 Oak Rd, Nantes, France"
4491,518,2022-12-17 19:33:40,PayPal,Delivered,"8200 Birch Pl, Houston, United States"
4492,568,2023-05-23 14:38:21,credit card,Delivered,"7321 Hill Ave, Birmingham, United Kingdom"
4493,805,2023-05-30 22:39:05,credit card,Delivered,"3732 King Pl, Phoenix, United States"
4494,1194,2024-10-30 15:22:01,credit card,Delivered,"9766 Garden Pl, Turin, Italy"
4495,759,2022-06-01 19:44:07,credit card,Delivered,"7303 Elm Way, Houston, United States"
4496,902,2023-02-13 18:34:47,credit card,Delivered,"5493 Queen Dr, Houston, United States"
4497,661,2023-08-23 15:08:38,credit card,Delivered,"461 Elm Ave, Nantes, France"
4498,211,2024-05-11 14:03:13,PayPal,Delivered,"2303 Cedar St, Madrid, Spain"
4499,355,2022-06-01 04:52:10,Bank Transfer,Delivered,"2634 Elm Rd, Munich, Germany"
4500,883,2024-01-08 14:56:15,PayPal,Delivered,"9544 Park St, Seattle, United States"
4501,676,2022-10-25 05:58:00,credit card,Delivered,"362 Lake St, Houston, United States"
4502,1138,2024-06-03 15:23:02,Apple Pay,Delivered,"5494 Sunset Dr, Wroclaw, Poland"
4503,600,2024-04-19 02:17:47,PayPal,Delivered,"7147 Maple Dr, Manchester, United Kingdom"
4504,1007,2024-01-05 13:51:58,credit card,Delivered,"788 High Ln, Gdansk, Poland"
4505,376,2024-03-05 13:50:13,Bank Transfer,Cancelled,"209 River Pl, Poznan, Poland"
4506,540,2024-10-03 13:51:27,credit card,Delivered,"8459 Pine Dr, Florence, Italy"
4507,256,2022-09-23 09:50:48,PayPal,Delivered,"5093 Lake Rd, Krakow, Poland"
4508,1054,2022-08-19 16:59:40,credit card,Delivered,"554 Station Rd, Los Angeles, United States"
4509,1051,2024-03-12 09:46:24,credit card,Delivered,"8026 Lake Ln, Berlin, Germany"
4510,647,2022-12-05 23:56:10,Apple Pay,Delivered,"9780 Cedar Ln, Liverpool, United Kingdom"
4511,402,2022-05-21 19:25:51,credit card,Cancelled,"4517 Lake Dr, Dresden, Germany"
4512,896,2024-09-26 11:39:24,credit card,Delivered,"6452 Birch Pl, Liverpool, United Kingdom"
4513,832,2022-05-29 20:36:48,Apple Pay,Delivered,"9311 Cedar Rd, Malaga, Spain"
4514,937,2024-12-23 15:41:13,Apple Pay,Delivered,"1514 Birch Rd, Berlin, Germany"
4515,401,2022-02-21 13:06:35,PayPal,Delivered,"7426 Lake Ave, Frankfurt, Germany"
4516,529,2024-10-21 12:40:50,credit card,Delivered,"5352 Elm Dr, Liverpool, United Kingdom"
4517,562,2024-07-16 00:42:18,credit card,Delivered,"6750 Oak Ln, Wroclaw, Poland"
4518,1091,2023-05-26 08:54:56,Bank Transfer,Delivered,"7006 Birch Rd, Munich, Germany"
4519,653,2024-09-20 19:43:15,credit card,Delivered,"8413 King St, Warsaw, Poland"
4520,555,2022-01-11 12:22:53,credit card,Delivered,"2345 Birch Ave, Birmingham, United Kingdom"
4521,415,2022-10-25 07:34:31,PayPal,Delivered,"7155 Oak Dr, Malaga, Spain"
4522,1171,2024-08-13 18:23:33,credit card,Delivered,"1972 King Ln, London, United Kingdom"
4523,754,2024-02-20 17:32:44,credit card,Cancelled,"4439 Lake Blvd, Chicago, United States"
4524,1086,2024-02-23 22:53:31,credit card,Delivered,"5325 Sunset Dr, Warsaw, Poland"
4525,222,2023-07-30 06:10:08,credit card,Delivered,"9084 High St, Valencia, Spain"
4526,354,2022-11-02 13:25:22,credit card,Delivered,"5670 Station Dr, Berlin, Germany"
4527,385,2024-06-30 19:38:21,credit card,Delivered,"5162 Oak Ln, Amsterdam, Netherlands"
4528,448,2023-12-02 13:36:07,credit card,Delivered,"1206 Cedar Ln, Lodz, Poland"
4529,948,2022-01-27 20:08:10,PayPal,Delivered,"9411 Park Ln, Turin, Italy"
4530,1004,2023-10-28 07:37:43,Bank Transfer,Delivered,"1856 Park Dr, Houston, United States"
4531,333,2022-02-16 21:05:38,credit card,Delivered,"2000 Lake Way, Krakow, Poland"
4532,520,2022-12-22 10:58:35,PayPal,Delivered,"2436 Oak Rd, Eindhoven, Netherlands"
4533,589,2024-06-01 03:51:14,credit card,Delivered,"6781 Oak St, Poznan, Poland"
4534,633,2024-03-29 02:20:51,credit card,Delivered,"3099 Oak Way, Nantes, France"
4535,221,2024-05-31 23:40:40,credit card,Delivered,"3387 Birch Ln, Valencia, Spain"
4536,1072,2023-05-06 20:17:16,PayPal,Delivered,"5441 High Ln, Wroclaw, Poland"
4537,799,2023-08-22 17:36:50,PayPal,Delivered,"6437 Cedar Dr, Munich, Germany"
4538,864,2022-06-28 20:11:16,PayPal,Delivered,"1778 Willow Ln, Seattle, United States"
4539,324,2023-08-22 02:16:51,credit card,Delivered,"7404 High Way, Los Angeles, United States"
4540,278,2023-08-16 11:42:27,credit card,Delivered,"6859 Sunset Ln, Valencia, Spain"
4541,1057,2023-02-21 13:26:57,Bank Transfer,Delivered,"2940 Cedar Ave, Lyon, France"
4542,1167,2023-05-19 06:15:08,credit card,Delivered,"839 Maple Rd, Frankfurt, Germany"
4543,250,2022-01-12 08:06:21,PayPal,Delivered,"5726 Sunset Way, Seville, Spain"
4544,927,2023-03-09 11:44:53,PayPal,Cancelled,"4760 Park Way, Rotterdam, Netherlands"
4545,375,2023-02-27 17:33:06,PayPal,Delivered,"4861 Lake Ln, Cologne, Germany"
4546,1069,2022-07-29 15:13:20,Apple Pay,Delivered,"3139 Birch Dr, Warsaw, Poland"
4547,452,2022-10-10 00:27:48,Apple Pay,Delivered,"176 Pine Ave, Leeds, United Kingdom"
4548,1165,2023-02-10 13:04:24,PayPal,Delivered,"4606 Elm Ave, Valencia, Spain"
4549,445,2023-03-25 02:10:25,PayPal,Delivered,"3163 Oak Blvd, Poznan, Poland"
4550,938,2022-11-19 23:36:27,credit card,Delivered,"2753 Birch Pl, Malaga, Spain"
4551,305,2024-10-25 18:17:24,Apple Pay,Cancelled,"9382 Cedar Ave, Rotterdam, Netherlands"
4552,392,2024-01-05 22:46:09,credit card,Delivered,"838 Garden Way, Lodz, Poland"
4553,515,2023-07-12 07:44:07,credit card,Cancelled,"7846 River Pl, Glasgow, United Kingdom"
4554,501,2024-01-31 02:54:18,credit card,Cancelled,"2734 Birch Rd, Cologne, Germany"
4555,747,2024-01-29 23:35:08,credit card,Delivered,"7689 Oak Rd, Munich, Germany"
4556,1153,2022-04-29 00:54:43,PayPal,Delivered,"5207 Birch Dr, Glasgow, United Kingdom"
4557,915,2022-04-18 02:53:00,PayPal,Delivered,"2654 Garden Ln, Marseille, France"
4558,1133,2022-06-27 19:23:45,credit card,Delivered,"6141 Garden Way, New York, United States"
4559,978,2024-08-05 05:01:34,credit card,Delivered,"7220 Park Pl, Amsterdam, Netherlands"
4560,467,2022-10-21 10:07:50,Apple Pay,Delivered,"3350 Cedar Dr, Hamburg, Germany"
4561,369,2024-12-10 22:56:44,Bank Transfer,Delivered,"3311 Pine Pl, Liverpool, United Kingdom"
4562,750,2022-08-21 06:47:21,Bank Transfer,Delivered,"4681 King St, Madrid, Spain"
4563,654,2023-06-11 14:31:17,credit card,Delivered,"2387 Willow Ln, Hamburg, Germany"
4564,850,2023-12-07 15:12:21,Bank Transfer,Delivered,"5192 Elm Ln, Leeds, United Kingdom"
4565,491,2022-07-19 01:10:10,credit card,Delivered,"374 Oak St, Seattle, United States"
4566,763,2024-01-24 10:54:27,credit card,Delivered,"4676 Birch Dr, Malaga, Spain"
4567,998,2023-02-04 02:51:13,credit card,Cancelled,"1262 High Ave, Birmingham, United Kingdom"
4568,1000,2022-08-20 08:34:34,credit card,Delivered,"7634 Willow Pl, London, United Kingdom"
4569,340,2024-02-24 20:33:10,credit card,Delivered,"8313 Station Dr, Eindhoven, Netherlands"
4570,345,2023-04-05 07:54:22,Apple Pay,Delivered,"5533 Garden Dr, Lodz, Poland"
4571,624,2023-04-30 09:35:28,credit card,Delivered,"5843 Queen Ln, Birmingham, United Kingdom"
4572,513,2022-05-08 22:56:01,credit card,Delivered,"3846 Birch Rd, Chicago, United States"
4573,383,2024-11-18 11:36:47,credit card,Delivered,"2885 Maple Rd, Lodz, Poland"
4574,863,2022-07-31 22:22:51,credit card,Delivered,"4139 Birch St, Seattle, United States"
4575,912,2022-01-13 01:17:11,PayPal,Delivered,"5624 Station Pl, Wroclaw, Poland"
4576,327,2024-04-21 13:00:14,credit card,Cancelled,"2120 Station Ln, Malaga, Spain"
4577,486,2022-02-10 10:33:49,Bank Transfer,Delivered,"7717 River Blvd, Lyon, France"
4578,1022,2023-05-06 13:37:57,credit card,Delivered,"491 River Ln, Warsaw, Poland"
4579,452,2024-07-11 16:29:01,PayPal,Delivered,"3046 Garden Ave, Lodz, Poland"
4580,977,2024-04-20 14:11:17,PayPal,Shipped,"383 Willow Blvd, Lyon, France"
4581,899,2023-06-06 21:52:17,Apple Pay,Delivered,"805 Oak Blvd, Cologne, Germany"
4582,585,2022-01-30 13:28:51,Bank Transfer,Delivered,"5586 River St, Houston, United States"
4583,429,2022-12-29 15:57:38,PayPal,Delivered,"9370 Elm Ln, Frankfurt, Germany"
4584,470,2023-12-03 04:51:09,credit card,Delivered,"2218 Elm Ln, Poznan, Poland"
4585,970,2023-02-15 04:10:56,PayPal,Delivered,"9488 Oak Blvd, Cologne, Germany"
4586,1010,2022-05-06 14:20:23,Bank Transfer,Delivered,"9110 Birch Ave, Frankfurt, Germany"
4587,614,2022-09-14 20:27:31,Apple Pay,Delivered,"7278 Maple Way, Birmingham, United Kingdom"
4588,397,2022-08-01 18:25:35,credit card,Cancelled,"6595 Park Way, Lyon, France"
4589,522,2024-06-16 14:55:39,credit card,Delivered,"6787 Pine Ln, Leeds, United Kingdom"
4590,255,2022-06-12 03:45:12,Bank Transfer,Delivered,"6167 Elm Dr, Chicago, United States"
4591,1030,2023-05-04 13:43:54,credit card,Delivered,"2415 River Way, London, United Kingdom"
4592,402,2024-02-06 03:18:05,credit card,Delivered,"651 Oak St, Berlin, Germany"
4593,982,2023-01-24 22:38:24,credit card,Delivered,"8170 Park Blvd, Poznan, Poland"
4594,820,2023-05-13 15:35:26,PayPal,Delivered,"4916 Hill Rd, Frankfurt, Germany"
4595,827,2024-02-10 11:17:18,Apple Pay,Delivered,"3199 Hill St, Chicago, United States"
4596,803,2022-04-13 17:12:48,credit card,Delivered,"942 Garden Ave, Paris, France"
4597,337,2024-11-26 22:10:56,credit card,Delivered,"8733 Queen Ln, Liverpool, United Kingdom"
4598,621,2024-07-22 14:57:39,credit card,Delivered,"5806 Garden Blvd, Houston, United States"
4599,1014,2023-08-15 02:37:04,credit card,Delivered,"3728 Main Blvd, Lodz, Poland"
4600,256,2022-02-19 12:02:25,PayPal,Delivered,"2530 Sunset Ln, Barcelona, Spain"
4601,761,2022-06-16 07:55:31,PayPal,Delivered,"1203 Birch Dr, Bilbao, Spain"
4602,270,2023-10-14 16:36:38,credit card,Delivered,"4965 Elm Pl, Hamburg, Germany"
4603,1110,2024-09-22 15:59:03,PayPal,Delivered,"651 Lake Dr, Liverpool, United Kingdom"
4604,1113,2023-09-22 14:47:40,PayPal,Delivered,"3007 Park Rd, Phoenix, United States"
4605,793,2022-03-28 17:06:30,credit card,Delivered,"2905 High Ave, Birmingham, United Kingdom"
4606,571,2024-02-12 02:02:29,credit card,Delivered,"8506 High Rd, Rome, Italy"
4607,816,2023-11-15 19:03:47,Apple Pay,Delivered,"4115 Main Rd, Nice, France"
4608,799,2022-07-11 13:34:13,credit card,Delivered,"9376 Willow Blvd, Seattle, United States"
4609,713,2023-07-11 18:19:31,Bank Transfer,Delivered,"122 High Rd, Birmingham, United Kingdom"
4610,1071,2023-05-30 06:37:10,credit card,Delivered,"6604 River St, Gdansk, Poland"
4611,283,2023-08-15 15:46:48,Bank Transfer,Delivered,"8361 River Rd, Lodz, Poland"
4612,1193,2024-07-30 11:36:02,Bank Transfer,Delivered,"3683 Willow Dr, Frankfurt, Germany"
4613,242,2022-12-20 20:14:58,PayPal,Delivered,"4725 Birch Ave, Krakow, Poland"
4614,865,2023-02-18 04:48:33,Apple Pay,Cancelled,"4122 Elm Ave, Eindhoven, Netherlands"
4615,1038,2023-07-20 06:48:00,Apple Pay,Delivered,"6865 King Blvd, London, United Kingdom"
4616,1133,2023-10-03 07:16:32,PayPal,Delivered,"7395 Main Dr, Malaga, Spain"
4617,805,2022-08-12 14:47:46,credit card,Delivered,"1730 Cedar Rd, Malaga, Spain"
4618,1009,2022-06-29 06:17:01,credit card,Delivered,"5953 Maple Ave, Bilbao, Spain"
4619,332,2024-04-21 06:40:22,Bank Transfer,Cancelled,"5130 Queen Dr, Poznan, Poland"
4620,594,2022-01-01 23:12:56,PayPal,Delivered,"1119 Maple Ave, Manchester, United Kingdom"
4621,264,2022-01-25 12:15:09,credit card,Delivered,"2169 Maple St, Berlin, Germany"
4622,489,2022-05-08 16:24:33,credit card,Delivered,"7669 Elm Blvd, The Hague, Netherlands"
4623,575,2024-02-07 17:23:50,PayPal,Delivered,"1051 Pine Ln, Barcelona, Spain"
4624,968,2023-09-24 12:07:12,credit card,Delivered,"8897 Elm St, Dresden, Germany"
4625,666,2023-03-13 16:21:37,credit card,Delivered,"6641 Maple Ave, Cologne, Germany"
4626,1097,2024-07-25 16:20:21,PayPal,Delivered,"2900 Garden Way, Birmingham, United Kingdom"
4627,412,2023-04-27 02:00:26,PayPal,Delivered,"3208 Pine Blvd, Cologne, Germany"
4628,347,2022-01-23 21:14:07,credit card,Delivered,"8899 Elm Pl, Seville, Spain"
4629,772,2024-10-22 03:57:08,credit card,Delivered,"7675 Main Rd, Seville, Spain"
4630,670,2022-08-01 21:01:27,credit card,Delivered,"3833 River Way, Toulouse, France"
4631,348,2023-06-08 06:04:11,credit card,Cancelled,"2009 High Rd, Chicago, United States"
4632,287,2024-10-16 14:28:42,PayPal,Delivered,"4722 Lake St, Liverpool, United Kingdom"
4633,523,2024-12-10 22:41:05,PayPal,Delivered,"9790 Garden Ln, Berlin, Germany"
4634,1094,2024-02-18 19:04:06,credit card,Delivered,"1067 Garden Ave, Madrid, Spain"
4635,595,2024-07-09 20:11:01,credit card,Delivered,"8288 Maple St, Malaga, Spain"
4636,989,2024-01-27 05:55:54,credit card,Delivered,"1919 Cedar Ln, Krakow, Poland"
4637,603,2023-06-05 09:12:30,Apple Pay,Delivered,"9458 Cedar Dr, Munich, Germany"
4638,281,2024-05-19 02:31:10,credit card,Delivered,"8432 Elm St, Poznan, Poland"
4639,840,2023-03-05 19:20:44,Apple Pay,Delivered,"1328 Lake St, Seville, Spain"
4640,485,2024-10-15 15:15:09,Bank Transfer,Delivered,"6211 Lake Dr, Wroclaw, Poland"
4641,581,2022-05-31 18:32:45,PayPal,Delivered,"7449 Queen Rd, Chicago, United States"
4642,1064,2024-02-13 14:50:31,PayPal,Cancelled,"7360 Park Ln, Cologne, Germany"
4643,991,2022-12-14 11:07:17,credit card,Delivered,"1143 Lake Dr, Valencia, Spain"
4644,469,2024-11-08 03:20:08,PayPal,Delivered,"3224 Cedar Pl, Glasgow, United Kingdom"
4645,491,2023-10-22 11:49:37,credit card,Delivered,"3849 Willow Ave, Munich, Germany"
4646,652,2023-11-07 08:11:43,Bank Transfer,Delivered,"1416 Lake Ave, Munich, Germany"
4647,914,2023-11-18 13:37:59,credit card,Delivered,"6375 River Way, Frankfurt, Germany"
4648,223,2022-05-11 14:57:58,Bank Transfer,Delivered,"761 Pine Way, Nice, France"
4649,1155,2023-02-12 17:18:27,credit card,Delivered,"3643 Cedar Way, Nantes, France"
4650,1062,2024-05-29 16:52:59,Apple Pay,Delivered,"1553 Pine St, Cologne, Germany"
4651,510,2023-12-21 08:08:35,credit card,Delivered,"863 Elm Rd, Manchester, United Kingdom"
4652,660,2022-01-11 18:58:00,PayPal,Delivered,"9348 King Way, Warsaw, Poland"
4653,407,2024-01-10 21:32:07,credit card,Delivered,"8549 Willow Dr, Bilbao, Spain"
4654,991,2022-08-20 19:17:11,credit card,Delivered,"9864 Elm Ln, Munich, Germany"
4655,916,2022-05-15 04:57:02,PayPal,Delivered,"7210 River Way, Barcelona, Spain"
4656,863,2022-01-31 03:54:01,Apple Pay,Delivered,"1329 Cedar Ln, Chicago, United States"
4657,637,2022-12-01 11:32:28,credit card,Delivered,"1030 High Way, Los Angeles, United States"
4658,737,2022-01-28 11:44:53,Apple Pay,Delivered,"2377 Hill Ave, Poznan, Poland"
4659,905,2023-03-13 13:49:59,PayPal,Delivered,"3242 Maple Rd, Wroclaw, Poland"
4660,535,2024-07-02 07:37:26,Bank Transfer,Delivered,"3141 Elm Way, Manchester, United Kingdom"
4661,621,2023-03-07 06:07:15,credit card,Delivered,"882 Elm Dr, London, United Kingdom"
4662,949,2024-08-07 19:55:11,credit card,Delivered,"8731 Main Pl, Poznan, Poland"
4663,520,2022-05-13 23:43:55,Apple Pay,Delivered,"3558 Pine Ave, Seville, Spain"
4664,696,2023-10-18 16:13:37,credit card,Delivered,"7064 King Ln, Liverpool, United Kingdom"
4665,786,2024-08-16 10:02:02,PayPal,Delivered,"2197 Elm Ave, Cologne, Germany"
4666,1146,2023-07-01 14:53:43,credit card,Delivered,"1951 Sunset Rd, Nice, France"
4667,362,2023-12-07 23:34:48,credit card,Delivered,"9803 Willow Dr, Bologna, Italy"
4668,1010,2022-03-08 04:42:27,PayPal,Delivered,"5938 Park Way, Cologne, Germany"
4669,740,2024-03-25 03:49:23,PayPal,Delivered,"3164 High Dr, Paris, France"
4670,364,2023-07-26 20:48:20,PayPal,Delivered,"4464 High Dr, Los Angeles, United States"
4671,1048,2023-11-12 16:38:41,credit card,Delivered,"4008 Sunset Rd, The Hague, Netherlands"
4672,897,2024-11-18 22:41:42,credit card,Delivered,"4676 Lake Dr, Krakow, Poland"
4673,765,2024-12-03 15:15:26,credit card,Delivered,"4752 King Pl, Rotterdam, Netherlands"
4674,494,2023-03-11 08:54:12,credit card,Cancelled,"6220 Garden Pl, Cologne, Germany"
4675,241,2024-12-23 04:40:19,Apple Pay,Delivered,"8419 Garden Blvd, Glasgow, United Kingdom"
4676,1123,2024-11-18 22:48:55,Bank Transfer,Delivered,"7531 Queen Ave, Munich, Germany"
4677,484,2023-12-14 10:32:39,credit card,Delivered,"7736 King Blvd, Hamburg, Germany"
4678,1138,2023-01-09 22:47:55,Apple Pay,Delivered,"8784 Pine Blvd, New York, United States"
4679,586,2023-06-22 03:09:08,credit card,Delivered,"2076 Park St, Seattle, United States"
4680,337,2023-01-16 15:11:11,PayPal,Cancelled,"7773 Birch St, Cologne, Germany"
4681,386,2023-05-31 07:51:23,credit card,Delivered,"9561 Park Pl, Poznan, Poland"
4682,1109,2023-10-11 05:39:27,PayPal,Delivered,"2023 Elm Ave, Frankfurt, Germany"
4683,915,2022-11-01 06:52:56,credit card,Cancelled,"2079 Oak Way, Cologne, Germany"
4684,630,2024-11-30 15:00:08,credit card,Delivered,"7395 Park Rd, Munich, Germany"
4685,753,2024-06-07 00:44:18,credit card,Delivered,"7014 River Pl, Cologne, Germany"
4686,1061,2024-02-13 11:15:29,credit card,Delivered,"3322 Elm Dr, Poznan, Poland"
4687,615,2022-10-05 03:54:51,credit card,Delivered,"6012 Lake Blvd, Birmingham, United Kingdom"
4688,999,2022-09-22 03:34:42,credit card,Delivered,"2437 Lake St, Barcelona, Spain"
4689,625,2024-04-08 11:57:35,credit card,Cancelled,"7088 Elm Ave, Lodz, Poland"
4690,615,2024-07-23 23:11:17,PayPal,Delivered,"9997 Elm Dr, Wroclaw, Poland"
4691,225,2023-04-04 16:06:18,credit card,Delivered,"3360 Maple Dr, Glasgow, United Kingdom"
4692,570,2022-04-30 07:42:47,PayPal,Delivered,"1731 Park St, Dresden, Germany"
4693,584,2022-01-31 10:59:10,credit card,Delivered,"3663 Cedar Ave, Phoenix, United States"
4694,255,2024-06-22 20:38:08,Apple Pay,Delivered,"5111 High Rd, Turin, Italy"
4695,452,2023-08-30 07:20:19,Apple Pay,Delivered,"6619 Maple Rd, Marseille, France"
4696,833,2022-02-10 08:38:24,credit card,Delivered,"6900 Park Rd, Los Angeles, United States"
4697,305,2023-02-01 13:44:33,PayPal,Delivered,"1030 Pine Blvd, Leeds, United Kingdom"
4698,329,2024-09-27 18:15:49,credit card,Delivered,"412 Pine St, Munich, Germany"
4699,1048,2024-07-28 00:05:21,Apple Pay,Delivered,"1982 King Rd, Glasgow, United Kingdom"
4700,869,2024-11-19 11:20:31,PayPal,Delivered,"8854 Willow Pl, Valencia, Spain"
4701,575,2024-01-12 15:02:10,credit card,Delivered,"9540 Elm Ln, Malaga, Spain"
4702,942,2023-03-11 12:17:12,credit card,Delivered,"3471 High Dr, Birmingham, United Kingdom"
4703,1166,2023-10-16 06:25:12,credit card,Delivered,"1306 Sunset Pl, Frankfurt, Germany"
4704,507,2022-12-08 12:57:48,credit card,Delivered,"4681 Maple Ln, Munich, Germany"
4705,290,2024-06-21 01:22:37,PayPal,Delivered,"4596 Cedar Rd, Lodz, Poland"
4706,592,2024-04-06 04:36:02,credit card,Delivered,"816 Oak St, Barcelona, Spain"
4707,733,2022-04-27 00:49:56,credit card,Delivered,"9669 Willow Rd, Hamburg, Germany"
4708,1001,2023-06-26 05:18:06,credit card,Delivered,"5613 Maple Dr, Dresden, Germany"
4709,309,2023-09-21 23:05:21,credit card,Delivered,"2038 King Pl, Paris, France"
4710,760,2022-04-17 04:02:14,credit card,Delivered,"9523 Garden Ln, Gdansk, Poland"
4711,840,2024-11-19 10:56:57,Bank Transfer,Delivered,"4876 Station Ln, Liverpool, United Kingdom"
4712,784,2022-01-29 11:58:02,credit card,Delivered,"7087 Lake Dr, Gdansk, Poland"
4713,539,2022-03-23 16:59:19,PayPal,Delivered,"1150 Willow Ln, Leeds, United Kingdom"
4714,764,2022-04-18 03:53:09,credit card,Delivered,"6409 Pine Dr, Gdansk, Poland"
4715,1178,2023-03-16 14:31:03,credit card,Delivered,"7 Elm Blvd, London, United Kingdom"
4716,555,2023-03-13 18:53:53,PayPal,Delivered,"1437 Queen St, Nantes, France"
4717,1091,2022-08-21 05:23:59,credit card,Delivered,"3251 Lake Dr, Seattle, United States"
4718,367,2022-03-29 00:41:10,credit card,Delivered,"7664 Willow Ave, Birmingham, United Kingdom"
4719,756,2022-12-31 13:04:09,PayPal,Delivered,"695 Main Pl, Barcelona, Spain"
4720,651,2023-10-04 04:32:43,credit card,Delivered,"5088 Sunset Dr, Cologne, Germany"
4721,1104,2022-01-23 01:00:00,credit card,Delivered,"3300 Queen Rd, Seville, Spain"
4722,304,2022-02-17 17:12:38,PayPal,Delivered,"4844 Oak Way, Hamburg, Germany"
4723,349,2024-03-09 02:35:33,PayPal,Cancelled,"7738 King Blvd, Cologne, Germany"
4724,345,2024-01-19 01:54:47,credit card,Delivered,"4953 Hill Ave, Wroclaw, Poland"
4725,915,2024-10-20 07:30:46,credit card,Cancelled,"5048 Cedar Ave, Gdansk, Poland"
4726,1073,2022-09-25 13:16:34,credit card,Delivered,"7843 Park Way, Rome, Italy"
4727,498,2022-05-20 05:05:50,credit card,Delivered,"26 Maple Blvd, Lodz, Poland"
4728,366,2023-10-30 06:10:07,PayPal,Delivered,"4548 River Rd, Hamburg, Germany"
4729,912,2023-12-13 08:57:02,Apple Pay,Delivered,"2154 Garden Ave, Manchester, United Kingdom"
4730,845,2024-04-05 11:49:44,Apple Pay,Delivered,"8020 Pine Blvd, Frankfurt, Germany"
4731,922,2023-07-13 10:16:08,credit card,Delivered,"3490 Maple Ln, Madrid, Spain"
4732,247,2022-01-06 12:24:44,credit card,Delivered,"8524 Birch Blvd, Florence, Italy"
4733,837,2022-09-26 11:33:37,PayPal,Delivered,"5162 Oak Blvd, Berlin, Germany"
4734,438,2024-12-12 02:57:24,credit card,Delivered,"645 Hill Ave, Poznan, Poland"
4735,206,2024-09-19 23:59:43,Bank Transfer,Cancelled,"1853 Oak Pl, Wroclaw, Poland"
4736,663,2024-09-22 04:14:56,PayPal,Delivered,"7724 Oak St, Leeds, United Kingdom"
4737,652,2024-07-12 03:43:31,Apple Pay,Delivered,"4131 Sunset Ave, Frankfurt, Germany"
4738,983,2023-11-10 04:20:23,credit card,Delivered,"3585 River St, Leeds, United Kingdom"
4739,1096,2023-02-10 04:14:39,credit card,Delivered,"3810 Park Ln, Paris, France"
4740,570,2024-04-27 21:34:44,Bank Transfer,Delivered,"9003 Queen Blvd, Leeds, United Kingdom"
4741,748,2023-09-22 00:12:04,PayPal,Delivered,"1312 Sunset Dr, Poznan, Poland"
4742,686,2023-06-28 20:20:42,Apple Pay,Delivered,"1895 Park Rd, Frankfurt, Germany"
4743,410,2023-11-26 00:42:58,credit card,Delivered,"6239 Cedar Way, Nantes, France"
4744,364,2024-02-07 17:54:58,PayPal,Delivered,"4301 King Ave, Glasgow, United Kingdom"
4745,324,2024-11-23 05:25:06,PayPal,Delivered,"7789 Station Rd, Munich, Germany"
4746,536,2022-07-27 18:15:06,credit card,Cancelled,"6978 Maple Dr, London, United Kingdom"
4747,391,2024-02-27 21:36:34,PayPal,Cancelled,"6174 High St, Glasgow, United Kingdom"
4748,929,2023-01-01 21:48:34,PayPal,Delivered,"6410 River Rd, Dresden, Germany"
4749,413,2023-03-22 12:39:05,credit card,Delivered,"2071 Elm Pl, Amsterdam, Netherlands"
4750,773,2024-11-17 14:13:03,credit card,Delivered,"2657 Pine Ave, Nantes, France"
4751,527,2022-06-18 00:24:36,PayPal,Delivered,"4135 Lake Blvd, Los Angeles, United States"
4752,1156,2024-05-29 00:26:16,credit card,Delivered,"4269 Elm Rd, Madrid, Spain"
4753,580,2022-07-26 08:20:23,Apple Pay,Delivered,"6011 Station Way, Chicago, United States"
4754,872,2022-12-29 23:26:02,credit card,Delivered,"3485 Main Rd, Lyon, France"
4755,777,2024-08-30 11:45:19,credit card,Delivered,"414 Sunset Ln, Manchester, United Kingdom"
4756,997,2023-06-29 02:54:30,Apple Pay,Delivered,"7842 Park Dr, Leeds, United Kingdom"
4757,438,2023-04-23 08:38:06,Apple Pay,Delivered,"8884 Oak Dr, Poznan, Poland"
